origin_id,origin_label,origin_tier,origin_class,dest_id,dest_label,dest_tier,dest_class,network_miles,max_stop_gap_miles,stop_gap_status,stop_count,line_changes,route_path,stop_path,dominant_tier,freight_relay_p95_h,freight_full_i20_p95_h,freight_sla_window,passenger_bus_p95_h,passenger_av_p95_h,air_door_to_door_h,passenger_competitive_with_air,rail_competition_note,evidence_status
TALLAHASSEE,Tallahassee,T1,service_stop,JOPLIN,Joplin,T2,service_stop,1834,265,long-gap-review,10,6,I-10;I-65;I-22;I-30;US70;I-35;I-49,TALLAHASSEE;MOBILE;BHM_APPROACH;MEM;LITTLE_ROCK;FORT_SMITH;OKC;WIC;KC;JOPLIN,T1,41.8,35.3,36h next-day,36.9,26.2,6.2,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
TALLAHASSEE,Tallahassee,T1,service_stop,TEXARKANA,Texarkana,T2,service_stop,1552,345,long-gap-review,8,5,I-10;I-65;I-22;I-30;I-20;I-49,TALLAHASSEE;MOBILE;BHM_APPROACH;MEM;LITTLE_ROCK;DAL;SHV;TEXARKANA,T1,35.2,29.8,36h next-day,31.5,22.2,5.6,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
TALLAHASSEE,Tallahassee,T1,service_stop,ROANOKE,Roanoke,T2,service_stop,1071,281,long-gap-review,6,4,I-10;I-65;I-59;I-75;I-81,TALLAHASSEE;MOBILE;BHM_APPROACH;CHATTANOOGA;KNX;ROANOKE,T1,24.5,20.7,24h overnight,22.4,15.6,4.6,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
TALLAHASSEE,Tallahassee,T1,service_stop,HAGERSTOWN,Hagerstown,T2,service_stop,1310,281,long-gap-review,7,4,I-10;I-65;I-59;I-75;I-81,TALLAHASSEE;MOBILE;BHM_APPROACH;CHATTANOOGA;KNX;ROANOKE;HAGERSTOWN,T1,29.7,25.1,36h next-day,26.7,18.8,5.1,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
TALLAHASSEE,Tallahassee,T1,service_stop,STL,St. Louis,T1,national_transfer_hub,1602,272,long-gap-review,9,3,I-10;I-65;I-75;I-70,TALLAHASSEE;MOBILE;BHM_APPROACH;NASHVILLE;LOUISVILLE;CINCINNATI;COLUMBUS;INDY_APPROACH;STL,T1,35.7,30.3,36h next-day,31.7,22.5,5.7,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
TALLAHASSEE,Tallahassee,T1,service_stop,PITTSBURGH,Pittsburgh,T2,service_stop,1404,265,long-gap-review,8,4,I-10;I-65;I-20;I-85;I-77,TALLAHASSEE;MOBILE;BHM_APPROACH;ATL;GREENVILLE;CLT;CHARLESTON_WV;PITTSBURGH,T1,31.8,26.9,36h next-day,28.4,20.0,5.3,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
TALLAHASSEE,Tallahassee,T1,service_stop,CHARLESTON_WV,Charleston WV,T2,service_stop,1205,265,long-gap-review,7,4,I-10;I-65;I-20;I-85;I-77,TALLAHASSEE;MOBILE;BHM_APPROACH;ATL;GREENVILLE;CLT;CHARLESTON_WV,T1,27.4,23.2,24h overnight,24.8,17.4,4.9,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
TALLAHASSEE,Tallahassee,T1,service_stop,PENNSYLVANIA,Harrisburg,T2,national_transfer_hub,1384,281,long-gap-review,8,4,I-10;I-65;I-59;I-75;I-81,TALLAHASSEE;MOBILE;BHM_APPROACH;CHATTANOOGA;KNX;ROANOKE;HAGERSTOWN;PENNSYLVANIA,T1,31.3,26.5,36h next-day,28.1,19.8,5.3,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
TALLAHASSEE,Tallahassee,T1,service_stop,WHEELING,Wheeling,T1,service_stop,1274,265,long-gap-review,8,3,I-10;I-65;I-75;I-70,TALLAHASSEE;MOBILE;BHM_APPROACH;NASHVILLE;LOUISVILLE;CINCINNATI;COLUMBUS;WHEELING,T1,28.6,24.3,36h next-day,25.7,18.1,5.0,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
TALLAHASSEE,Tallahassee,T1,service_stop,PUEBLO,Pueblo,T2,service_stop,1871,307,long-gap-review,9,6,I-10;I-65;I-22;I-30;US70;I-40;US287,TALLAHASSEE;MOBILE;BHM_APPROACH;MEM;LITTLE_ROCK;FORT_SMITH;OKC;AMA;PUEBLO,T1,42.5,35.9,36h next-day,37.6,26.7,6.2,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
TALLAHASSEE,Tallahassee,T1,service_stop,GULFPORT,Gulfport,T1,national_transfer_hub,343,265,long-gap-review,3,0,I-10,TALLAHASSEE;MOBILE;GULFPORT,T1,7.4,6.3,12h half-day,7.7,5.1,3.2,not-time-competitive,corridor-specific-rail-check-needed,heuristic-planning
TALLAHASSEE,Tallahassee,T1,service_stop,CORPUS,Corpus Christi,T2,national_transfer_hub,1176,265,long-gap-review,9,1,I-10;I-37,TALLAHASSEE;MOBILE;GULFPORT;NOLA;LAFAYETTE;BEAUMONT;HOU;SAT;CORPUS,T1,25.9,22.1,24h overnight,23.2,16.4,4.9,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
JAX,Jacksonville,T1,national_transfer_hub,MIA,Miami,T1,national_terminal,390,288,long-gap-review,3,0,I-95,JAX;DAYTONA;MIA,T1,8.4,7.1,12h half-day,8.6,5.7,3.3,not-time-competitive,corridor-specific-rail-check-needed,heuristic-planning
JAX,Jacksonville,T1,national_transfer_hub,DAYTONA,Daytona Beach,T1,service_stop,102,102,sla-stop-rhythm-ok,2,0,I-95,JAX;DAYTONA,T1,2.2,1.9,6h local,3.4,1.9,2.7,time-competitive,corridor-specific-rail-check-needed,heuristic-planning
JAX,Jacksonville,T1,national_transfer_hub,DAL,Dallas,T2,national_transfer_hub,1450,345,long-gap-review,7,3,I-10;I-65;I-22;I-30,JAX;TALLAHASSEE;MOBILE;BHM_APPROACH;MEM;LITTLE_ROCK;DAL,T1,32.3,27.4,36h next-day,28.9,20.4,5.4,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
JAX,Jacksonville,T1,national_transfer_hub,ABILENE,Abilene,T2,service_stop,1469,265,long-gap-review,10,1,I-10;US83,JAX;TALLAHASSEE;MOBILE;GULFPORT;NOLA;LAFAYETTE;BEAUMONT;HOU;SAT;ABILENE,T1,32.2,27.4,36h next-day,28.6,20.3,5.4,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
JAX,Jacksonville,T1,national_transfer_hub,SHV,Shreveport,T1,service_stop,1660,345,long-gap-review,8,4,I-10;I-65;I-22;I-30;I-20,JAX;TALLAHASSEE;MOBILE;BHM_APPROACH;MEM;LITTLE_ROCK;DAL;SHV,T1,37.2,31.5,36h next-day,33.1,23.4,5.8,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
JAX,Jacksonville,T1,national_transfer_hub,BHM_APPROACH,Birmingham,T2,national_transfer_hub,695,265,long-gap-review,4,1,I-10;I-65,JAX;TALLAHASSEE;MOBILE;BHM_APPROACH,T1,15.3,13.0,24h overnight,14.5,10.0,3.9,not-time-competitive,corridor-specific-rail-check-needed,heuristic-planning
JAX,Jacksonville,T1,national_transfer_hub,ATL,Atlanta,T1,national_transfer_hub,860,265,long-gap-review,5,2,I-10;I-65;I-20,JAX;TALLAHASSEE;MOBILE;BHM_APPROACH;ATL,T1,19.2,16.3,24h overnight,17.8,12.4,4.2,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
JAX,Jacksonville,T1,national_transfer_hub,COLUMBIA,Columbia,T1,service_stop,1088,265,long-gap-review,6,2,I-10;I-65;I-20,JAX;TALLAHASSEE;MOBILE;BHM_APPROACH;ATL;COLUMBIA,T1,24.2,20.5,24h overnight,22.0,15.4,4.7,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
JAX,Jacksonville,T1,national_transfer_hub,FLO,Florence,T1,transfer_hub,1176,265,long-gap-review,7,2,I-10;I-65;I-20,JAX;TALLAHASSEE;MOBILE;BHM_APPROACH;ATL;COLUMBIA;FLO,T1,26.1,22.2,24h overnight,23.6,16.6,4.9,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
JAX,Jacksonville,T1,national_transfer_hub,MIN,Minneapolis,T1,national_transfer_hub,2156,352,long-gap-review,13,4,I-10;I-65;I-75;I-80;I-90,JAX;TALLAHASSEE;MOBILE;BHM_APPROACH;NASHVILLE;LOUISVILLE;CINCINNATI;COLUMBUS;TOL;CHI;CHI_NORTH;MILWAUKEE;MIN,T1,48.2,40.9,48h two-day,42.1,30.0,6.8,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
JAX,Jacksonville,T1,national_transfer_hub,DSM,Des Moines,T1,transfer_hub,2072,265,long-gap-review,12,3,I-10;I-65;I-75;I-80,JAX;TALLAHASSEE;MOBILE;BHM_APPROACH;NASHVILLE;LOUISVILLE;CINCINNATI;COLUMBUS;TOL;CHI;IOWA_CITY;DSM,T1,45.9,39.0,48h two-day,40.2,28.7,6.6,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
JAX,Jacksonville,T1,national_transfer_hub,IOWA_CITY,Iowa City,T1,service_stop,1945,265,long-gap-review,11,3,I-10;I-65;I-75;I-80,JAX;TALLAHASSEE;MOBILE;BHM_APPROACH;NASHVILLE;LOUISVILLE;CINCINNATI;COLUMBUS;TOL;CHI;IOWA_CITY,T1,43.1,36.7,48h two-day,37.9,27.0,6.4,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
JAX,Jacksonville,T1,national_transfer_hub,KC,Kansas City,T1,national_transfer_hub,1854,265,long-gap-review,10,5,I-10;I-65;I-22;I-30;US70;I-35,JAX;TALLAHASSEE;MOBILE;BHM_APPROACH;MEM;LITTLE_ROCK;FORT_SMITH;OKC;WIC;KC,T1,41.8,35.4,36h next-day,37.0,26.2,6.2,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
JAX,Jacksonville,T1,national_transfer_hub,OKC,Oklahoma City,T2,national_transfer_hub,1462,265,long-gap-review,8,4,I-10;I-65;I-22;I-30;US70,JAX;TALLAHASSEE;MOBILE;BHM_APPROACH;MEM;LITTLE_ROCK;FORT_SMITH;OKC,T1,33.0,27.9,36h next-day,29.5,20.8,5.4,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
JAX,Jacksonville,T1,national_transfer_hub,BARSTOW,Barstow,T2,national_transfer_hub,2989,321,long-gap-review,15,8,I-10;I-65;I-22;I-30;US70;I-40;US70;I-10;I-15,JAX;TALLAHASSEE;MOBILE;BHM_APPROACH;MEM;LITTLE_ROCK;FORT_SMITH;OKC;AMA;ABQ;SHOW_LOW;PHX;PALM_SPRINGS;LA;BARSTOW,T1,67.4,57.1,72h three-day,58.6,42.0,8.5,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
JAX,Jacksonville,T1,national_transfer_hub,ABQ,Albuquerque,T1,service_stop,2071,321,long-gap-review,10,5,I-10;I-65;I-22;I-30;US70;I-40,JAX;TALLAHASSEE;MOBILE;BHM_APPROACH;MEM;LITTLE_ROCK;FORT_SMITH;OKC;AMA;ABQ,T1,46.4,39.4,48h two-day,40.9,29.1,6.6,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
JAX,Jacksonville,T1,national_transfer_hub,AMA,Amarillo,T1,service_stop,1749,287,long-gap-review,9,5,I-10;I-65;I-22;I-30;US70;I-40,JAX;TALLAHASSEE;MOBILE;BHM_APPROACH;MEM;LITTLE_ROCK;FORT_SMITH;OKC;AMA,T1,39.5,33.5,36h next-day,35.1,24.8,6.0,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
JAX,Jacksonville,T1,national_transfer_hub,WICHITA_FALLS,Wichita Falls,T2,service_stop,1597,345,long-gap-review,8,4,I-10;I-65;I-22;I-30;US287,JAX;TALLAHASSEE;MOBILE;BHM_APPROACH;MEM;LITTLE_ROCK;DAL;WICHITA_FALLS,T1,35.9,30.4,36h next-day,31.9,22.6,5.7,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
JAX,Jacksonville,T1,national_transfer_hub,MEM,Memphis,T2,national_transfer_hub,951,265,long-gap-review,5,2,I-10;I-65;I-22,JAX;TALLAHASSEE;MOBILE;BHM_APPROACH;MEM,T1,21.2,18.0,24h overnight,19.5,13.6,4.4,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
JAX,Jacksonville,T1,national_transfer_hub,NASHVILLE,Nashville,T2,national_transfer_hub,911,265,long-gap-review,5,1,I-10;I-65,JAX;TALLAHASSEE;MOBILE;BHM_APPROACH;NASHVILLE,T1,20.0,17.0,24h overnight,18.4,12.8,4.3,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
JAX,Jacksonville,T1,national_transfer_hub,KNX,Knoxville,T1,transfer_hub,974,265,long-gap-review,6,3,I-10;I-65;I-59;I-75,JAX;TALLAHASSEE;MOBILE;BHM_APPROACH;CHATTANOOGA;KNX,T1,22.1,18.7,24h overnight,20.3,14.1,4.4,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
JAX,Jacksonville,T1,national_transfer_hub,ASHEVILLE,Asheville,T1,service_stop,1069,265,long-gap-review,7,4,I-10;I-65;I-59;I-75;I-40,JAX;TALLAHASSEE;MOBILE;BHM_APPROACH;CHATTANOOGA;KNX;ASHEVILLE,T1,24.5,20.7,24h overnight,22.3,15.6,4.6,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
JAX,Jacksonville,T1,national_transfer_hub,CLT,Charlotte,T2,national_transfer_hub,1130,265,long-gap-review,7,3,I-10;I-65;I-20;I-85,JAX;TALLAHASSEE;MOBILE;BHM_APPROACH;ATL;GREENVILLE;CLT,T1,25.5,21.6,24h overnight,23.1,16.2,4.8,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
JAX,Jacksonville,T1,national_transfer_hub,RALEIGH_APPROACH,Raleigh,T1,national_transfer_hub,1283,265,long-gap-review,8,4,I-10;I-65;I-20;I-85;I-40,JAX;TALLAHASSEE;MOBILE;BHM_APPROACH;ATL;GREENVILLE;CLT;RALEIGH_APPROACH,T1,29.2,24.7,36h next-day,26.2,18.4,5.1,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
JAX,Jacksonville,T1,national_transfer_hub,INDY_APPROACH,Indianapolis,T1,national_transfer_hub,1514,265,long-gap-review,9,3,I-10;I-65;I-75;I-70,JAX;TALLAHASSEE;MOBILE;BHM_APPROACH;NASHVILLE;LOUISVILLE;CINCINNATI;COLUMBUS;INDY_APPROACH,T1,33.8,28.7,36h next-day,30.1,21.3,5.5,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
JAX,Jacksonville,T1,national_transfer_hub,FORT_WAYNE,Fort Wayne,T1,service_stop,1639,265,long-gap-review,10,4,I-10;I-65;I-75;I-70;I-69,JAX;TALLAHASSEE;MOBILE;BHM_APPROACH;NASHVILLE;LOUISVILLE;CINCINNATI;COLUMBUS;INDY_APPROACH;FORT_WAYNE,T1,36.9,31.3,36h next-day,32.7,23.1,5.8,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
JAX,Jacksonville,T1,national_transfer_hub,CHI_APPROACH,South Bend,T1,service_stop,1722,265,long-gap-review,11,4,I-10;I-65;I-75;I-70;I-69,JAX;TALLAHASSEE;MOBILE;BHM_APPROACH;NASHVILLE;LOUISVILLE;CINCINNATI;COLUMBUS;INDY_APPROACH;FORT_WAYNE;CHI_APPROACH,T1,38.8,32.9,36h next-day,34.2,24.3,5.9,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
JAX,Jacksonville,T1,national_transfer_hub,CHI,Chicago,T1,national_transfer_hub,1707,265,long-gap-review,10,3,I-10;I-65;I-75;I-80,JAX;TALLAHASSEE;MOBILE;BHM_APPROACH;NASHVILLE;LOUISVILLE;CINCINNATI;COLUMBUS;TOL;CHI,T1,38.0,32.3,36h next-day,33.6,23.9,5.9,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
JAX,Jacksonville,T1,national_transfer_hub,TOL,Toledo,T1,national_transfer_hub,1459,265,long-gap-review,9,2,I-10;I-65;I-75,JAX;TALLAHASSEE;MOBILE;BHM_APPROACH;NASHVILLE;LOUISVILLE;CINCINNATI;COLUMBUS;TOL,T1,32.3,27.4,36h next-day,28.7,20.4,5.4,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
JAX,Jacksonville,T1,national_transfer_hub,COLUMBUS,Columbus,T1,national_transfer_hub,1316,265,long-gap-review,8,2,I-10;I-65;I-75,JAX;TALLAHASSEE;MOBILE;BHM_APPROACH;NASHVILLE;LOUISVILLE;CINCINNATI;COLUMBUS,T1,29.2,24.8,36h next-day,26.1,18.4,5.1,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
JAX,Jacksonville,T1,national_transfer_hub,CINCINNATI,Cincinnati,T2,national_transfer_hub,1198,265,long-gap-review,7,1,I-10;I-65,JAX;TALLAHASSEE;MOBILE;BHM_APPROACH;NASHVILLE;LOUISVILLE;CINCINNATI,T1,26.2,22.3,24h overnight,23.6,16.7,4.9,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
JAX,Jacksonville,T1,national_transfer_hub,CHATTANOOGA,Chattanooga,T2,service_stop,855,265,long-gap-review,5,2,I-10;I-65;I-59,JAX;TALLAHASSEE;MOBILE;BHM_APPROACH;CHATTANOOGA,T1,19.1,16.2,24h overnight,17.8,12.3,4.2,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
JAX,Jacksonville,T1,national_transfer_hub,MONTGOMERY,Montgomery,T2,service_stop,1032,265,long-gap-review,6,3,I-10;I-65;I-20;US80,JAX;TALLAHASSEE;MOBILE;BHM_APPROACH;ATL;MONTGOMERY,T1,23.3,19.7,24h overnight,21.3,14.9,4.6,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
JAX,Jacksonville,T1,national_transfer_hub,GAINESVILLE,Gainesville,T1,service_stop,772,288,long-gap-review,5,1,I-95;I-75,JAX;DAYTONA;MIA;TAMPA;GAINESVILLE,T1,17.0,14.5,24h overnight,15.9,11.0,4.0,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
JAX,Jacksonville,T1,national_transfer_hub,TAMPA,Tampa,T1,transfer_hub,633,288,long-gap-review,4,1,I-95;I-75,JAX;DAYTONA;MIA;TAMPA,T1,14.0,11.9,12h half-day,13.4,9.1,3.8,not-time-competitive,corridor-specific-rail-check-needed,heuristic-planning
JAX,Jacksonville,T1,national_transfer_hub,RENO,Reno,T1,service_stop,3441,321,long-gap-review,17,9,I-10;I-65;I-22;I-30;US70;I-40;US70;I-10;I-5;I-80,JAX;TALLAHASSEE;MOBILE;BHM_APPROACH;MEM;LITTLE_ROCK;FORT_SMITH;OKC;AMA;ABQ;SHOW_LOW;PHX;PALM_SPRINGS;LA;CENTRAL_VALLEY;SAC;RENO,T1,77.6,65.7,72h three-day,67.2,48.2,9.4,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
JAX,Jacksonville,T1,national_transfer_hub,SLC,Salt Lake,T1,national_transfer_hub,2662,307,long-gap-review,14,8,I-10;I-65;I-22;I-30;US70;I-40;US287;I-25;I-70,JAX;TALLAHASSEE;MOBILE;BHM_APPROACH;MEM;LITTLE_ROCK;FORT_SMITH;OKC;AMA;PUEBLO;COLORADO_SPRINGS;DEN;GRAND_JUNCTION;SLC,T1,60.4,51.1,72h three-day,52.7,37.6,7.8,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
JAX,Jacksonville,T1,national_transfer_hub,BOI,Boise,T2,national_transfer_hub,3011,307,long-gap-review,16,9,I-10;I-65;I-22;I-30;US70;I-40;US287;I-25;I-70;I-84,JAX;TALLAHASSEE;MOBILE;BHM_APPROACH;MEM;LITTLE_ROCK;FORT_SMITH;OKC;AMA;PUEBLO;COLORADO_SPRINGS;DEN;GRAND_JUNCTION;SLC;TWIN_FALLS;BOI,T1,68.3,57.8,72h three-day,59.4,42.4,8.5,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
JAX,Jacksonville,T1,national_transfer_hub,PENDLETON,Pendleton,T2,service_stop,3236,307,long-gap-review,17,9,I-10;I-65;I-22;I-30;US70;I-40;US287;I-25;I-70;I-84,JAX;TALLAHASSEE;MOBILE;BHM_APPROACH;MEM;LITTLE_ROCK;FORT_SMITH;OKC;AMA;PUEBLO;COLORADO_SPRINGS;DEN;GRAND_JUNCTION;SLC;TWIN_FALLS;BOI;PENDLETON,T1,73.2,62.0,72h three-day,63.5,45.4,9.0,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
JAX,Jacksonville,T1,national_transfer_hub,TWIN_FALLS,Twin Falls,T2,service_stop,2876,307,long-gap-review,15,9,I-10;I-65;I-22;I-30;US70;I-40;US287;I-25;I-70;I-84,JAX;TALLAHASSEE;MOBILE;BHM_APPROACH;MEM;LITTLE_ROCK;FORT_SMITH;OKC;AMA;PUEBLO;COLORADO_SPRINGS;DEN;GRAND_JUNCTION;SLC;TWIN_FALLS,T1,65.4,55.3,72h three-day,56.9,40.6,8.3,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
JAX,Jacksonville,T1,national_transfer_hub,LEWISTON,Lewiston,T2,service_stop,3244,307,long-gap-review,17,10,I-10;I-65;I-22;I-30;US70;I-40;US287;I-25;I-70;I-84;US95,JAX;TALLAHASSEE;MOBILE;BHM_APPROACH;MEM;LITTLE_ROCK;FORT_SMITH;OKC;AMA;PUEBLO;COLORADO_SPRINGS;DEN;GRAND_JUNCTION;SLC;TWIN_FALLS;BOI;LEWISTON,T1,73.7,62.4,72h three-day,64.0,45.8,9.0,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
JAX,Jacksonville,T1,national_transfer_hub,CHEYENNE,Cheyenne,T2,service_stop,2295,307,long-gap-review,13,7,I-10;I-65;I-22;I-30;US70;I-40;US287;I-25,JAX;TALLAHASSEE;MOBILE;BHM_APPROACH;MEM;LITTLE_ROCK;FORT_SMITH;OKC;AMA;PUEBLO;COLORADO_SPRINGS;DEN;CHEYENNE,T1,52.2,44.1,48h two-day,45.7,32.5,7.1,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
JAX,Jacksonville,T1,national_transfer_hub,CASPER,Casper,T2,service_stop,2461,307,long-gap-review,14,7,I-10;I-65;I-22;I-30;US70;I-40;US287;I-25,JAX;TALLAHASSEE;MOBILE;BHM_APPROACH;MEM;LITTLE_ROCK;FORT_SMITH;OKC;AMA;PUEBLO;COLORADO_SPRINGS;DEN;CHEYENNE;CASPER,T1,55.8,47.2,48h two-day,48.7,34.7,7.4,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
JAX,Jacksonville,T1,national_transfer_hub,ROCK_SPRINGS,Rock Springs,T1,service_stop,2565,307,long-gap-review,14,8,I-10;I-65;I-22;I-30;US70;I-40;US287;I-25;I-80,JAX;TALLAHASSEE;MOBILE;BHM_APPROACH;MEM;LITTLE_ROCK;FORT_SMITH;OKC;AMA;PUEBLO;COLORADO_SPRINGS;DEN;CHEYENNE;ROCK_SPRINGS,T1,58.3,49.4,72h three-day,50.9,36.3,7.6,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
JAX,Jacksonville,T1,national_transfer_hub,OMAHA,Omaha,T1,national_transfer_hub,2216,265,long-gap-review,13,3,I-10;I-65;I-75;I-80,JAX;TALLAHASSEE;MOBILE;BHM_APPROACH;NASHVILLE;LOUISVILLE;CINCINNATI;COLUMBUS;TOL;CHI;IOWA_CITY;DSM;OMAHA,T1,49.1,41.7,48h two-day,42.8,30.6,6.9,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
JAX,Jacksonville,T1,national_transfer_hub,FARGO,Fargo,T2,service_stop,2409,352,long-gap-review,14,5,I-10;I-65;I-75;I-80;I-90;I-29,JAX;TALLAHASSEE;MOBILE;BHM_APPROACH;NASHVILLE;LOUISVILLE;CINCINNATI;COLUMBUS;TOL;CHI;CHI_NORTH;MILWAUKEE;MIN;FARGO,T1,54.0,45.8,48h two-day,47.0,33.6,7.3,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
JAX,Jacksonville,T1,national_transfer_hub,CLEVELAND,Cleveland,T1,service_stop,1574,265,long-gap-review,10,3,I-10;I-65;I-75;I-80,JAX;TALLAHASSEE;MOBILE;BHM_APPROACH;NASHVILLE;LOUISVILLE;CINCINNATI;COLUMBUS;TOL;CLEVELAND,T1,35.2,29.8,36h next-day,31.2,22.1,5.6,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
JAX,Jacksonville,T1,national_transfer_hub,PA_APPROACH,Pennsylvania,T1,service_stop,1850,276,long-gap-review,11,3,I-10;I-65;I-75;I-80,JAX;TALLAHASSEE;MOBILE;BHM_APPROACH;NASHVILLE;LOUISVILLE;CINCINNATI;COLUMBUS;TOL;CLEVELAND;PA_APPROACH,T1,41.1,34.9,36h next-day,36.2,25.8,6.2,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
JAX,Jacksonville,T1,national_transfer_hub,NYC,New York,T2,transfer_hub,1750,281,long-gap-review,10,4,I-10;I-65;I-59;I-75;I-81,JAX;TALLAHASSEE;MOBILE;BHM_APPROACH;CHATTANOOGA;KNX;ROANOKE;HAGERSTOWN;PENNSYLVANIA;NYC,T1,39.3,33.3,36h next-day,34.7,24.6,6.0,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
JAX,Jacksonville,T1,national_transfer_hub,SPK,Spokane,T2,transfer_hub,3348,307,long-gap-review,18,10,I-10;I-65;I-22;I-30;US70;I-40;US287;I-25;I-70;I-84;US95,JAX;TALLAHASSEE;MOBILE;BHM_APPROACH;MEM;LITTLE_ROCK;FORT_SMITH;OKC;AMA;PUEBLO;COLORADO_SPRINGS;DEN;GRAND_JUNCTION;SLC;TWIN_FALLS;BOI;LEWISTON;SPK,T1,76.0,64.3,72h three-day,65.9,47.1,9.2,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
JAX,Jacksonville,T1,national_transfer_hub,BIL,Billings*,T2,national_transfer_hub,2732,307,long-gap-review,15,7,I-10;I-65;I-22;I-30;US70;I-40;US287;I-25,JAX;TALLAHASSEE;MOBILE;BHM_APPROACH;MEM;LITTLE_ROCK;FORT_SMITH;OKC;AMA;PUEBLO;COLORADO_SPRINGS;DEN;CHEYENNE;CASPER;BIL,T1,61.6,52.2,72h three-day,53.6,38.3,8.0,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
JAX,Jacksonville,T1,national_transfer_hub,RAPID_CITY,Rapid City,T1,national_transfer_hub,3066,334,long-gap-review,16,8,I-10;I-65;I-22;I-30;US70;I-40;US287;I-25;I-90,JAX;TALLAHASSEE;MOBILE;BHM_APPROACH;MEM;LITTLE_ROCK;FORT_SMITH;OKC;AMA;PUEBLO;COLORADO_SPRINGS;DEN;CHEYENNE;CASPER;BIL;RAPID_CITY,T1,69.1,58.6,72h three-day,60.0,43.0,8.6,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
