GEOID,NAME,STATE,LAT,LON,NEAREST_MI,POPULATION,LAND_SQMI,GAP_CLASS,ARTIFACT_REASON
40113,Osage County,OK,36.6243,-96.4081,31.8,46004,2247,candidate_access_gap,county_centroid_beyond_threshold
17069,Hardin County,IL,37.5179,-88.2661,31.8,3665,177,candidate_access_gap,county_centroid_beyond_threshold
37113,Macon County,NC,35.1530,-83.4219,31.7,37088,516,candidate_access_gap,county_centroid_beyond_threshold
45055,Kershaw County,SC,34.3384,-80.5909,31.7,65779,727,candidate_access_gap,county_centroid_beyond_threshold
47057,Grainger County,TN,36.2775,-83.5095,31.7,23648,281,candidate_access_gap,county_centroid_beyond_threshold
39119,Muskingum County,OH,39.9660,-81.9435,31.7,86393,665,candidate_access_gap,county_centroid_beyond_threshold
26035,Clare County,MI,43.9911,-84.8383,31.7,30998,564,candidate_access_gap,county_centroid_beyond_threshold
47029,Cocke County,TN,35.9162,-83.1192,31.6,36186,436,candidate_access_gap,county_centroid_beyond_threshold
20199,Wallace County,KS,38.9266,-101.7711,31.6,1489,914,candidate_access_gap,county_centroid_beyond_threshold
32019,Lyon County,NV,39.0222,-119.1974,31.6,59435,2003,candidate_access_gap,county_centroid_beyond_threshold
18079,Jennings County,IN,38.9962,-85.6281,31.6,27610,377,candidate_access_gap,county_centroid_beyond_threshold
22039,Evangeline Parish,LA,30.7207,-92.4041,31.5,32335,662,candidate_access_gap,county_centroid_beyond_threshold
36109,Tompkins County,NY,42.4530,-76.4735,31.5,102555,475,candidate_access_gap,county_centroid_beyond_threshold
48289,Leon County,TX,31.3005,-95.9956,31.4,15928,1073,candidate_access_gap,county_centroid_beyond_threshold
29185,St. Clair County,MO,38.0422,-93.7766,31.4,9330,675,candidate_access_gap,county_centroid_beyond_threshold
22031,De Soto Parish,LA,32.0592,-93.7408,31.4,26821,876,candidate_access_gap,county_centroid_beyond_threshold
28103,Noxubee County,MS,33.1066,-88.5662,31.3,10261,695,candidate_access_gap,county_centroid_beyond_threshold
13311,White County,GA,34.6442,-83.7430,31.3,28165,241,candidate_access_gap,county_centroid_beyond_threshold
19127,Marshall County,IA,42.0417,-92.9814,31.3,40049,573,candidate_access_gap,county_centroid_beyond_threshold
49005,Cache County,UT,41.7341,-111.7454,31.3,134428,1165,candidate_access_gap,county_centroid_beyond_threshold
13275,Thomas County,GA,30.8646,-83.9198,31.2,45665,545,candidate_access_gap,county_centroid_beyond_threshold
48053,Burnet County,TX,30.7896,-98.2012,31.2,49684,995,candidate_access_gap,county_centroid_beyond_threshold
24009,Calvert County,MD,38.5227,-76.5298,31.2,93244,213,candidate_access_gap,county_centroid_beyond_threshold
17087,Johnson County,IL,37.4607,-88.8821,31.2,13313,344,candidate_access_gap,county_centroid_beyond_threshold
55095,Polk County,WI,45.4620,-92.4471,31.2,45128,914,candidate_access_gap,county_centroid_beyond_threshold
55071,Manitowoc County,WI,44.1561,-87.5774,31.2,81242,589,candidate_access_gap,county_centroid_beyond_threshold
12097,Osceola County,FL,28.0590,-81.1393,31.1,393745,1328,candidate_access_gap,county_centroid_beyond_threshold
48429,Stephens County,TX,32.7381,-98.8393,31.1,9260,897,candidate_access_gap,county_centroid_beyond_threshold
48447,Throckmorton County,TX,33.1707,-99.2058,31.1,1439,913,candidate_access_gap,county_centroid_beyond_threshold
28055,Issaquena County,MS,32.7555,-91.0035,31.0,1206,413,candidate_access_gap,county_centroid_beyond_threshold
39139,Richland County,OH,40.7742,-82.5428,31.0,125008,495,candidate_access_gap,county_centroid_beyond_threshold
51131,Northampton County,VA,37.3028,-75.9240,31.0,12132,212,candidate_access_gap,county_centroid_beyond_threshold
48081,Coke County,TX,31.8771,-100.6352,31.0,3305,912,candidate_access_gap,county_centroid_beyond_threshold
08019,Clear Creek County,CO,39.6894,-105.6708,31.0,9403,395,candidate_access_gap,county_centroid_beyond_threshold
49019,Grand County,UT,38.9743,-109.5734,31.0,9680,3673,candidate_access_gap,county_centroid_beyond_threshold
06075,San Francisco County,CA,37.7272,-123.0322,31.0,851036,47,candidate_access_gap,county_centroid_beyond_threshold
20163,Rooks County,KS,39.3460,-99.3245,30.9,4925,891,candidate_access_gap,county_centroid_beyond_threshold
55121,Trempealeau County,WI,44.3030,-91.3589,30.9,30679,733,candidate_access_gap,county_centroid_beyond_threshold
40065,Jackson County,OK,34.5940,-99.4122,30.9,24776,803,candidate_access_gap,county_centroid_beyond_threshold
27149,Stevens County,MN,45.5935,-95.9923,30.9,9682,564,candidate_access_gap,county_centroid_beyond_threshold
51077,Grayson County,VA,36.6522,-81.2153,30.9,15356,442,candidate_access_gap,county_centroid_beyond_threshold
42103,Pike County,PA,41.3259,-75.0315,30.8,58996,545,candidate_access_gap,county_centroid_beyond_threshold
28129,Smith County,MS,32.0190,-89.4949,30.8,14310,636,candidate_access_gap,county_centroid_beyond_threshold
28159,Winston County,MS,33.0787,-89.0374,30.8,17741,607,candidate_access_gap,county_centroid_beyond_threshold
29073,Gasconade County,MO,38.4412,-91.5058,30.8,14801,519,candidate_access_gap,county_centroid_beyond_threshold
17083,Jersey County,IL,39.0802,-90.3614,30.8,21462,370,candidate_access_gap,county_centroid_beyond_threshold
42083,McKean County,PA,41.8146,-78.5725,30.8,40459,980,candidate_access_gap,county_centroid_beyond_threshold
47107,McMinn County,TN,35.4245,-84.6199,30.8,53532,430,candidate_access_gap,county_centroid_beyond_threshold
21205,Rowan County,KY,38.2043,-83.4281,30.8,24551,280,candidate_access_gap,county_centroid_beyond_threshold
16063,Lincoln County,ID,42.9908,-114.1531,30.7,5203,1201,candidate_access_gap,county_centroid_beyond_threshold
48293,Limestone County,TX,31.5475,-96.5936,30.7,22222,905,candidate_access_gap,county_centroid_beyond_threshold
20191,Sumner County,KS,37.2367,-97.4934,30.7,22517,1182,candidate_access_gap,county_centroid_beyond_threshold
45065,McCormick County,SC,33.8976,-82.3162,30.7,9612,359,candidate_access_gap,county_centroid_beyond_threshold
54027,Hampshire County,WV,39.3121,-78.6120,30.7,23275,640,candidate_access_gap,county_centroid_beyond_threshold
39031,Coshocton County,OH,40.2967,-81.9301,30.7,36629,564,candidate_access_gap,county_centroid_beyond_threshold
51007,Amelia County,VA,37.3319,-77.9775,30.6,13309,355,candidate_access_gap,county_centroid_beyond_threshold
41043,Linn County,OR,44.4889,-122.5372,30.6,128598,2290,candidate_access_gap,county_centroid_beyond_threshold
39053,Gallia County,OH,38.8170,-82.3017,30.6,29276,467,candidate_access_gap,county_centroid_beyond_threshold
36103,Suffolk County,NY,40.9436,-72.6922,30.6,1524486,911,candidate_access_gap,county_centroid_beyond_threshold
30077,Powell County,MT,46.8442,-112.9311,30.6,6998,2326,candidate_access_gap,county_centroid_beyond_threshold
47177,Warren County,TN,35.6782,-85.7773,30.5,41163,433,candidate_access_gap,county_centroid_beyond_threshold
40071,Kay County,OK,36.8149,-97.1439,30.5,43859,920,candidate_access_gap,county_centroid_beyond_threshold
12051,Hendry County,FL,26.5400,-81.1521,30.5,39902,1156,candidate_access_gap,county_centroid_beyond_threshold
17151,Pope County,IL,37.4172,-88.5424,30.5,3799,369,candidate_access_gap,county_centroid_beyond_threshold
37189,Watauga County,NC,36.2354,-81.7099,30.4,54540,312,candidate_access_gap,county_centroid_beyond_threshold
31151,Saline County,NE,40.5168,-97.1318,30.4,14275,574,candidate_access_gap,county_centroid_beyond_threshold
28013,Calhoun County,MS,33.9366,-89.3371,30.4,13193,587,candidate_access_gap,county_centroid_beyond_threshold
48007,Aransas County,TX,28.1226,-96.9675,30.4,24048,252,candidate_access_gap,county_centroid_beyond_threshold
18067,Howard County,IN,40.4835,-86.1141,30.4,83452,293,candidate_access_gap,county_centroid_beyond_threshold
54085,Ritchie County,WV,39.1771,-81.0663,30.3,8507,452,candidate_access_gap,county_centroid_beyond_threshold
21097,Harrison County,KY,38.4446,-84.3341,30.3,18803,306,candidate_access_gap,county_centroid_beyond_threshold
40097,Mayes County,OK,36.3038,-95.2356,30.3,39324,655,candidate_access_gap,county_centroid_beyond_threshold
22071,Orleans Parish,LA,30.0534,-89.9345,30.3,380408,170,candidate_access_gap,county_centroid_beyond_threshold
29083,Henry County,MO,38.3865,-93.7926,30.3,22064,697,candidate_access_gap,county_centroid_beyond_threshold
48039,Brazoria County,TX,29.1678,-95.4346,30.3,374600,1363,candidate_access_gap,county_centroid_beyond_threshold
21043,Carter County,KY,38.3141,-83.0390,30.3,26671,409,candidate_access_gap,county_centroid_beyond_threshold
40015,Caddo County,OK,35.1679,-98.3810,30.3,26910,1278,candidate_access_gap,county_centroid_beyond_threshold
54047,McDowell County,WV,37.3828,-81.6582,30.3,18911,533,candidate_access_gap,county_centroid_beyond_threshold
19019,Buchanan County,IA,42.4703,-91.8387,30.3,20631,571,candidate_access_gap,county_centroid_beyond_threshold
47075,Haywood County,TN,35.5867,-89.2827,30.3,17806,533,candidate_access_gap,county_centroid_beyond_threshold
21211,Shelby County,KY,38.2390,-85.2282,30.2,48105,380,candidate_access_gap,county_centroid_beyond_threshold
48243,Jeff Davis County,TX,30.6254,-104.1919,30.2,1992,2265,candidate_access_gap,county_centroid_beyond_threshold
13033,Burke County,GA,33.0602,-82.0002,30.2,24337,827,candidate_access_gap,county_centroid_beyond_threshold
40079,Le Flore County,OK,34.8974,-94.6951,30.2,48525,1589,candidate_access_gap,county_centroid_beyond_threshold
47149,Rutherford County,TN,35.8434,-86.4172,30.1,343727,619,candidate_access_gap,county_centroid_beyond_threshold
17135,Montgomery County,IL,39.2281,-89.4781,30.1,28352,704,candidate_access_gap,county_centroid_beyond_threshold
30003,Big Horn County,MT,45.4079,-107.5182,30.1,13090,4998,candidate_access_gap,county_centroid_beyond_threshold
41021,Gilliam County,OR,45.3830,-120.2762,30.1,1983,1205,candidate_access_gap,county_centroid_beyond_threshold
08097,Pitkin County,CO,39.2175,-106.9162,30.1,17325,971,candidate_access_gap,county_centroid_beyond_threshold
48021,Bastrop County,TX,30.1008,-97.3106,30.1,98435,888,candidate_access_gap,county_centroid_beyond_threshold
51109,Louisa County,VA,37.9727,-77.9598,30.1,38106,495,candidate_access_gap,county_centroid_beyond_threshold
13305,Wayne County,GA,31.5478,-81.9124,30.0,30277,642,candidate_access_gap,county_centroid_beyond_threshold
53037,Kittitas County,WA,47.1244,-120.6767,30.0,44424,2297,candidate_access_gap,county_centroid_beyond_threshold
18099,Marshall County,IN,41.3250,-86.2690,30.0,46208,444,candidate_access_gap,county_centroid_beyond_threshold
28127,Simpson County,MS,31.9025,-89.9177,30.0,25889,589,candidate_access_gap,county_centroid_beyond_threshold
